transaction_id,amount,user_id,service,service_type,payment_status,reason,date
RCG_0429C0A06464,1014.3,PP0039804,Recharge_Bills,Dth,Unknown,Successful,2024-10-25
RCG_8AD127CC1739,1822.94,PP1082745,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-07-25
RCG_6F54FF2EC057,1323.29,PP0033071,Recharge_Bills,Cable Tv,Successful,Successful,2024-05-30
RCG_76B1C33DCED2,1146.22,Unknown,Recharge_Bills,Dth,Successful,Successful,2024-08-24
RCG_F29A95892D40,1814.89,PP1057525,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-01-10
RCG_33ADF627A753,1228.69,PP1080577,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-03-03
RCG_46775B430317,1029.46,PP1052145,Recharge_Bills,Cable Tv,Successful,Successful,2024-06-30
RCG_6B303B1CFB5C,611.29,PP1105108,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-10-25
RCG_79B0FCEEB6F8,1088.37,PP0019052,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-06-19
RCG_4524F0B9011F,542.26,PP0016938,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-11-28
RCG_09B138F018B0,32.1,PP1099698,Recharge_Bills,Dth,Successful,Successful,2024-05-26
RCG_5930C617B0C8,573.4,PP1090235,Recharge_Bills,Dth,Successful,Successful,2024-09-20
RCG_184B2E7723E3,1672.98,PP0048388,Recharge_Bills,Dth,Successful,Successful,2024-08-26
RCG_1843708620BE,1014.3,PP0012042,Recharge_Bills,Cable Tv,Successful,Successful,2024-04-15
RCG_437ACCE57356,320.19,PP0017256,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-10-25
RCG_27449AF51532,1088.62,PP0000403,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-11-06
RCG_4030A4C0F1D7,1524.14,PP1094417,Recharge_Bills,Cable Tv,Successful,Successful,2024-07-05
RCG_9758383D3A75,943.97,PP1077503,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-04-22
RCG_741204A1EAC7,523.37,PP0040224,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-05-16
RCG_D9D19B007908,740.35,PP1089133,Recharge_Bills,Dth,Successful,Successful,2024-06-25
RCG_067E099545BD,1546.23,PP1058773,Recharge_Bills,Cable Tv,Successful,Successful,2024-05-21
RCG_29CE303C32EE,1796.3,PP1050572,Recharge_Bills,Dth,Successful,Successful,2024-09-09
RCG_4FFF654F53E8,1003.48,PP1052726,Recharge_Bills,Dth,Successful,Successful,2024-12-03
RCG_2303ADE13226,1805.31,PP1080466,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-08-21
RCG_F15D28C85ED6,702.75,PP0048901,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-04-13
RCG_8883EADE1B69,1901.79,PP0042598,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-08-03
RCG_778C49AF7F5C,599.58,PP1061402,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-01-12
RCG_08D41C9807A2,29.47,PP0037188,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-08-07
RCG_9CEA7997E1E2,470.47,PP0000783,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-04-12
RCG_8B9D2C48F326,1014.3,PP0030009,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-06-20
RCG_C631BBAD0E5C,1044.95,PP0004169,Recharge_Bills,Dth,Unknown,Successful,2024-05-22
RCG_539026181101,1003.92,PP0007991,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-11-06
RCG_7F8DB3A003FA,541.43,PP0035384,Recharge_Bills,Dth,Successful,Successful,2024-02-07
RCG_E4FF1E931ABC,520.29,PP1089395,Recharge_Bills,Fastag Recharge ,Successful,Successful,2024-06-03
RCG_59063E0B1865,142.77,PP0034178,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-09-22
RCG_C012D4648E81,532.94,PP0025102,Recharge_Bills,Dth,Successful,Successful,2024-08-12
RCG_068BDE39587D,1275.77,PP0037100,Recharge_Bills,Cable Tv,Successful,Successful,2024-07-10
RCG_1A16981523A7,1624.66,PP1089007,Recharge_Bills,Dth,Successful,Successful,2024-05-15
RCG_5B368541D791,490.07,PP1090873,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-01-24
RCG_1DFF95EB730E,638.54,PP1080846,Recharge_Bills,Dth,Failed,Wrong PIN,2024-03-08
RCG_E669BBB96C2C,609.5,PP1104797,Recharge_Bills,Cable Tv,Successful,Successful,2024-01-13
RCG_6A16C47D28C1,1180.8,PP1083363,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-07-22
RCG_49942E86C6C2,862.19,PP0033664,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-06-11
RCG_6A07AE9732B2,242.89,PP1063336,Recharge_Bills,Cable Tv,Successful,Successful,2024-10-30
RCG_65E190D327FD,1319.29,PP1103258,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-02-29
RCG_DB4FC71B16D8,331.35,PP1062429,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-05-07
RCG_E2ABED7BF1E4,1014.3,PP0045921,Recharge_Bills,Dth,Successful,Successful,2024-08-13
RCG_8F9FB994C3DE,782.15,PP0030100,Recharge_Bills,Dth,Successful,Successful,2024-12-13
RCG_49C8398080D8,649.78,PP0018221,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-11-03
RCG_808E36179564,339.71,PP1085587,Recharge_Bills,Dth,Successful,Successful,2024-07-15
RCG_0A36471C35B9,527.72,PP0028359,Recharge_Bills,Cable Tv,Successful,Successful,2024-06-10
RCG_A06450310FC1,441.25,PP1051086,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-06-04
RCG_28F72948F3D2,1011.56,PP0012024,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-12-05
RCG_3E2FC5BF7DDF,1527.85,PP0048378,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-03-16
RCG_229B39CCF19D,1256.33,PP1074484,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-10-16
RCG_2ED7863523FA,945.33,PP0009282,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-03-08
RCG_1C80DFBDB564,1629.31,PP0004620,Recharge_Bills,Cable Tv,Successful,Successful,2024-01-20
RCG_3F09B495C459,402.96,PP0002196,Recharge_Bills,Dth,Successful,Successful,2024-03-12
RCG_5FD1367E67B3,996.86,PP1082161,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-05-17
RCG_788895A9C729,210.2,PP0023802,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-05-16
RCG_8335F0104A28,1755.67,PP1064825,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-11-07
RCG_E46EA83C22EB,1181.99,PP1105841,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-12-17
RCG_23331E10044C,20.56,PP0015657,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-09-09
RCG_BDBECAC67A47,1014.3,PP1070198,Recharge_Bills,Cable Tv,Successful,Unknown,2024-11-21
RCG_CA8B2651BB8B,1188.17,PP1106791,Recharge_Bills,Fastag Recharge,Unknown,Successful,2024-07-29
RCG_8655221A57DE,889.63,PP0033639,Recharge_Bills,Dth,Successful,Successful,2024-04-15
RCG_4D646DA93C5C,1021.51,PP1074211,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-03-17
RCG_1B240A54F8C5,127.11,PP1102546,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-08-07
RCG_F4BA73386E41,1422.67,PP0047794,Recharge_Bills,Fastag Recharge,Unknown,Successful,2024-06-05
RCG_766A24E02478,1970.94,PP1080472,Recharge_Bills,Dth,Successful,Successful,2024-09-05
RCG_DCD1E4A5C31F,683.75,PP1050867,Recharge_Bills,Dth,Successful,Successful,2024-04-17
RCG_2F47C2371DF3,1245.72,PP0017729,Recharge_Bills,Cable Tv,Successful,Successful,2024-01-22
RCG_6657F14E203C,1338.51,PP0033181,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-04-19
RCG_E3BF3A96B808,1910.36,PP0012987,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-01-26
RCG_E13A777BA171,643.71,PP0002800,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-06-16
RCG_8054D4854DF7,955.07,PP0045379,Recharge_Bills,Cable Tv,Successful,Successful,2024-11-17
RCG_E30C39714FFA,91.92,PP1085704,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-04-14
RCG_AE8B74BEEB5B,441.49,PP0045144,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-04-26
RCG_FA37CF54FC9C,184.37,PP0033325,Recharge_Bills,Dth,Successful,Successful,2024-07-08
RCG_BBA99C00BBE2,517.59,PP0031343,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-02-20
RCG_072EF5FDAC20,118.82,PP0012692,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-03-12
RCG_66D837161450,66.96,PP1051186,Recharge_Bills,Dth,Successful,Successful,2024-01-05
RCG_A5536D9DECA8,1201.3,PP1061885,Recharge_Bills,Dth,Successful,Successful,2024-06-13
RCG_D42EF26DD726,247.99,PP0048029,Recharge_Bills,Dth,Successful,Successful,2024-11-14
RCG_CAB2738850C9,196.19,PP0034371,Recharge_Bills,Dth,Successful,Successful,2024-08-26
RCG_21733F75C72D,616.28,PP1101829,Recharge_Bills,Dth,Failed,Wrong PIN,2024-04-11
RCG_6EFDC82EDFF2,239.39,PP0009298,Recharge_Bills,Dth,Successful,Successful,2024-06-11
RCG_365F771B8FD1,225.7,PP1105496,Recharge_Bills,Cable Tv,Successful,Successful,2024-10-09
RCG_0AE20C3EBB14,1607.12,PP0027763,Recharge_Bills,Cable Tv,Successful,Successful,2024-07-27
RCG_0C767AEB3E6B,414.55,PP0034950,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-03-04
RCG_5362BE18C927,241.33,PP1079110,Recharge_Bills,Dth,Successful,Successful,2024-01-01
RCG_64CEDCB81E4F,894.29,PP0021928,Recharge_Bills,Cable Tv,Successful,Successful,2024-01-02
RCG_53925815A717,1338.98,Unknown,Recharge_Bills,Dth,Successful,Successful,2024-11-04
RCG_54B106EF8A18,1398.3,PP0029969,Recharge_Bills,Cable Tv,Successful,Successful,2024-04-26
RCG_EFE87ECF5ABD,1911.68,PP0047776,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-07-14
RCG_A8A3C910648C,1014.3,PP0032675,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-01-27
RCG_265870553D99,389.44,PP1079359,Recharge_Bills,Dth,Successful,Successful,2024-04-30
RCG_331DB40439E5,1422.65,PP0028152,Recharge_Bills,Fastag Recharge,Unknown,Successful,2024-08-06
RCG_B3631E976B68,126.98,PP0046382,Recharge_Bills,Dth,Successful,Successful,2024-04-20
RCG_1FB92DD718F3,487.53,PP0045302,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-04-29
RCG_F092DC0AC2CE,111.6,PP1073728,Recharge_Bills,Cable Tv,Successful,Successful,2024-02-23
RCG_7FAE44DBFC5C,941.51,PP1085133,Recharge_Bills,Dth,Successful,Successful,2024-08-08
RCG_C0F12129EB37,1829.34,PP0031642,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-08-05
RCG_6EB9CEA3138F,1468.34,PP1076034,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-03-07
RCG_8D74AFADD90C,1434.28,PP1103753,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-02-22
RCG_9126EE03ADEC,251.74,PP0029766,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-01-02
RCG_E386E756D807,1203.41,PP1072226,Recharge_Bills,Dth,Successful,Successful,2024-01-23
RCG_DD3FBDE21B17,713.54,PP0035839,Recharge_Bills,Cable Tv,Successful,Successful,2024-04-08
RCG_DABCB542D442,560.06,PP0038937,Recharge_Bills,Cable Tv,Successful,Successful,2024-06-30
RCG_895E22A6E5D6,448.94,PP1058742,Recharge_Bills,Dth,Successful,Successful,2024-10-09
RCG_9425FEB4A5CA,751.01,PP1093314,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-09-21
RCG_0B2C85AEA26A,1463.65,PP0042934,Recharge_Bills,Mobile Recharge,Unknown,Successful,2024-07-31
RCG_36E9FA25F5BB,1399.2,PP1103468,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-04-30
RCG_DA8B0A3A304F,939.24,PP0007632,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-10-18
RCG_EA00366C0A7B,1373.89,PP1060000,Recharge_Bills,Cable Tv,Successful,Successful,2024-09-16
RCG_463E84B6E16E,1015.68,PP1074847,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-01-03
RCG_AF4E6FABCD3A,1475.71,PP1069413,Recharge_Bills,Dth,Successful,Successful,2024-10-07
RCG_2F5F5B100FD7,1782.79,PP1085135,Recharge_Bills,Dth,Successful,Successful,2024-04-02
RCG_5A2B2DD558C9,600.01,Unknown,Recharge_Bills,Dth,Successful,Unknown,2024-08-12
RCG_0A7DAE50986C,1915.65,PP0015069,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-06-17
RCG_BAF8AE5BF2F6,932.97,PP1050930,Recharge_Bills,Mobile Recharge,Failed,Wrong PIN,2024-07-17
RCG_0B1D37A75DF8,1235.79,PP0020550,Recharge_Bills,Cable Tv,Successful,Successful,2024-06-25
RCG_7AD0A0BD12D4,1216.34,PP0043736,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-10-01
RCG_BE270429BDEE,705.46,Unknown,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-04-11
RCG_56CAAA6DB2BB,1408.96,PP0043692,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-03-06
RCG_6819152940C8,1212.43,PP1085760,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-11-20
RCG_16E147BAC977,1579.48,PP0001813,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-10-01
RCG_4918B2C40669,1753.07,PP1099083,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-04-04
RCG_840C2203AD45,957.44,PP0025686,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-05-10
RCG_F55AD93C73AD,1215.81,PP0029704,Recharge_Bills,Cable Tv,Failed,Unknown,2024-12-22
RCG_B09F6A8DAA9A,427.34,PP0013236,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-04-07
RCG_EF4574BE8DE8,1359.23,PP1052557,Recharge_Bills,Fastag Recharge,Unknown,Successful,2024-07-08
RCG_90078D754BD3,1774.65,PP0017566,Recharge_Bills,Cable Tv,Successful,Successful,2024-04-27
RCG_5EA775BC41AC,1443.21,PP0037010,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-08-18
RCG_B93F0649507A,1031.5,PP0016378,Recharge_Bills,Dth,Successful,Successful,2024-10-29
RCG_EB565DDF0752,1014.3,PP1102521,Recharge_Bills,Dth,Successful,Successful,2024-05-21
RCG_9C164E9DA92D,736.25,PP0039554,Recharge_Bills,Cable Tv,Successful,Successful,2024-03-29
RCG_DF6C83AEC148,595.18,PP1075937,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-09-02
RCG_781BD162922D,1819.86,Unknown,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-06-10
RCG_A62343A3A892,1985.53,PP0008256,Recharge_Bills,Dth,Unknown,Successful,2024-09-03
RCG_41AFCFFA053B,1189.78,PP0031582,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-10-05
RCG_9F32DB6F9A14,1014.3,PP0031942,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-12-02
RCG_865E48F302A7,444.93,PP0014338,Recharge_Bills,Cable Tv,Successful,Successful,2024-12-16
RCG_4A660FCE9489,1700.96,PP0041877,Recharge_Bills,Dth,Successful,Successful,2024-02-07
RCG_1BB48B442AD2,1940.54,PP0042890,Recharge_Bills,Dth,Successful,Unknown,2024-06-22
RCG_B699A73EBCBA,1487.7,PP1056529,Recharge_Bills,Cable Tv,Successful,Successful,2024-08-27
RCG_670F81BE5EC1,831.82,PP0034723,Recharge_Bills,Dth,Successful,Successful,2024-10-20
RCG_E498008631B8,26.27,PP1071032,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-01-09
RCG_3C2A4E8C12FB,509.65,Unknown,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-02-09
RCG_3F30B46F860F,1945.22,PP1080840,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-11-08
RCG_D841B03E8932,801.16,PP0038687,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-07-26
RCG_648E91F877DD,886.05,PP1063890,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-04-18
RCG_F9CC1E78EAA9,670.15,Unknown,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-08-01
RCG_E4E5FA5CF063,1317.9,PP1077388,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-04-11
RCG_F5AC3DD07EDC,276.42,PP1083602,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-08-25
RCG_E53FBE3FA003,1164.03,PP1096933,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-02-13
RCG_B45B245BCBF0,987.3,PP0043118,Recharge_Bills,Dth,Successful,Successful,2024-04-20
RCG_082D80CC7C27,1572.52,PP1069935,Recharge_Bills,Cable Tv,Successful,Successful,2024-08-20
RCG_FC65A7AF6BDE,597.37,PP1097550,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-11-06
RCG_9D7F14FBDE36,1125.33,PP0032700,Recharge_Bills,Dth,Successful,Successful,2024-12-15
RCG_BE14487A5A45,1102.37,PP1089945,Recharge_Bills,Dth,Successful,Successful,2024-02-28
RCG_C65C55C0CD9E,272.17,PP0041762,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-09-22
RCG_7E2605D281FD,394.8,PP0012300,Recharge_Bills,Dth,Successful,Successful,2024-10-28
RCG_76CD0F4D9859,1861.32,PP1058294,Recharge_Bills,Cable Tv,Successful,Successful,2024-02-22
RCG_C400B5E44F29,207.48,PP1077840,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-10-09
RCG_7DD48E88C864,1460.83,PP1051043,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-11-13
RCG_296CF77D186B,1041.4,PP0047265,Recharge_Bills,Cable Tv,Successful,Successful,2024-07-18
RCG_691722B7F2FD,1032.99,Unknown,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-08-11
RCG_AFEAB3548384,722.84,PP0039817,Recharge_Bills,Dth,Successful,Successful,2024-11-12
RCG_0C65343360F2,640.2,PP1058724,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-08-04
RCG_C6DB2B2A619D,258.66,PP0036173,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-05-17
RCG_43A035AC4331,1715.91,PP0017243,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-04-05
RCG_812442F9983C,451.97,PP1059885,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-05-23
RCG_D387945D50DE,763.49,PP1085685,Recharge_Bills,Cable Tv,Successful,Successful,2024-03-02
RCG_099D2EE4D138,1822.7,PP1075969,Recharge_Bills,Cable Tv,Successful,Successful,2024-02-29
RCG_3338986023B6,1014.3,PP0028014,Recharge_Bills,Dth,Successful,Successful,2024-09-13
RCG_025DF89A506B,967.91,PP1086531,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-09-18
RCG_BC59056C0752,91.74,PP1105421,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-05-15
RCG_AF821A558DE0,1192.15,PP0022136,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-01-12
RCG_8696661DC089,328.4,PP1065015,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-05-11
RCG_0B342DDA1AFC,144.44,PP1078414,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-12-07
RCG_C18AAF1AF039,287.2,PP0039203,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-03-25
RCG_F45D86674F59,130.24,PP1094787,Recharge_Bills,Cable Tv,Successful,Successful,2024-07-08
RCG_B485D8C6E0E6,89.64,PP0027526,Recharge_Bills,Cable Tv,Successful,Successful,2024-04-10
RCG_42A89CDCDA6D,273.86,PP1077176,Recharge_Bills,Cable Tv,Successful,Successful,2024-09-08
RCG_DD9EA3A083CB,168.39,PP1091617,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-12-09
RCG_24677030BDCF,1286.65,PP1050913,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-02-29
RCG_FD7E0229DCF4,963.28,PP1059412,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-04-05
RCG_8FC81F79AF71,1153.77,PP0023767,Recharge_Bills,Fastag Recharge,Failed,Insufficient amount,2024-09-12
RCG_85C5E543D15A,537.16,PP1094256,Recharge_Bills,Dth,Successful,Successful,2024-04-24
RCG_6B303DE3028D,1338.36,PP0049796,Recharge_Bills,Cable Tv,Successful,Successful,2024-12-06
RCG_D9F77258A1D5,1200.23,PP0011615,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-05-14
RCG_A3B5D280FA69,841.54,PP1098000,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-10-08
RCG_CC7CBA98551B,841.24,PP1058449,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-11-01
RCG_39DA0016893A,1716.05,PP0038019,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-04-05
RCG_1CC169FB9FCE,1508.51,Unknown,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-06-16
RCG_6750E554F57B,769.38,PP0023630,Recharge_Bills,Dth,Successful,Successful,2024-12-18
RCG_9CD784B1C99A,1171.46,PP0007649,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-02-24
RCG_DF8671099A14,81.02,PP0048408,Recharge_Bills,Fastag Recharge,Successful,Unknown,2024-08-05
RCG_5357EACB381B,92.25,PP1070424,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-04-22
RCG_377279B8B32E,1199.82,PP1091723,Recharge_Bills,Mobile Recharge,Failed,Server error,2024-07-27
RCG_E646C168AA18,473.56,PP0029358,Recharge_Bills,Cable Tv,Successful,Unknown,2024-08-07
RCG_0D1CC7166E33,320.2,PP1068118,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-05-26
RCG_E8E811991BBB,383.17,PP0002803,Recharge_Bills,Cable Tv,Successful,Successful,2024-08-19
RCG_1CE03FA914B0,259.57,PP1076413,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-08-24
RCG_DB067C6B0546,352.33,PP1107171,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-11-12
RCG_AB80CBB28E1B,242.77,PP1060834,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-06-02
RCG_BFC0B5BE978B,1881.71,PP0022533,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-08-14
RCG_E556431D021C,1281.19,PP0022469,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-10-05
RCG_A732CE0FD265,864.4,PP0039807,Recharge_Bills,Cable Tv,Successful,Successful,2024-10-07
RCG_7E975F5B3871,1492.62,PP0003591,Recharge_Bills,Cable Tv,Successful,Successful,2024-12-08
RCG_34FC60CF47E8,1283.61,PP0002560,Recharge_Bills,Mobile Recharge,Unknown,Successful,2024-08-29
RCG_02708BE84BED,343.53,PP0044397,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-11-14
RCG_6FACB7BC3C7C,633.79,PP0017553,Recharge_Bills,Cable Tv,Successful,Successful,2024-11-30
RCG_2462A5FF5510,700.79,PP0038631,Recharge_Bills,Dth,Successful,Successful,2024-07-09
RCG_80CBC8CC04E6,1982.81,PP1066483,Recharge_Bills,Dth,Successful,Successful,2024-10-22
RCG_F3C851186E3E,284.01,PP1055505,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-04-02
RCG_EAF527A4A1C3,1056.32,PP1090202,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-12-16
RCG_5C60579B7DF2,1203.45,PP1077353,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-03-02
RCG_1E74F6312A77,984.1,PP0023460,Recharge_Bills,Cable Tv,Successful,Successful,2024-12-20
RCG_7010FB7AE26C,1589.28,PP1059469,Recharge_Bills,Dth,Successful,Successful,2024-12-04
RCG_99FC6385CD66,478.43,PP0030965,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-07-19
RCG_1DF51AF9F512,876.23,PP1051487,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-10-17
RCG_9072B2A0751D,477.05,PP0012315,Recharge_Bills,Dth,Successful,Successful,2024-02-16
RCG_40D9E0F9CE90,1225.56,PP0029670,Recharge_Bills,Fastag Recharge,Successful,Unknown,2024-03-31
RCG_FD44F92950CE,1859.7,PP1088842,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-12-15
RCG_B5E384B95991,1728.28,PP0020357,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-05-28
RCG_8417B789467A,680.78,PP1103543,Recharge_Bills,Dth,Successful,Successful,2024-01-10
RCG_5B838330CF15,96.58,PP0006693,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-02-02
RCG_7437008A0C1B,96.53,PP1052130,Recharge_Bills,Dth,Successful,Successful,2024-04-22
RCG_CB4889FBDFED,1816.95,PP0001173,Recharge_Bills,Cable Tv,Successful,Successful,2024-07-05
RCG_44F7336277F9,1413.67,PP0035480,Recharge_Bills,Cable Tv,Successful,Unknown,2024-08-09
RCG_DC17FA2B9943,173.11,PP1064594,Recharge_Bills,Dth,Successful,Successful,2024-10-10
RCG_1C54B3341420,526.1,PP0048110,Recharge_Bills,Cable Tv,Successful,Successful,2024-10-09
RCG_19BC8EDB7D5A,1328.61,PP0004158,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-03-17
RCG_E49C85372E35,446.55,PP0015617,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-11-27
RCG_98FA4756AFA0,202.84,PP0034884,Recharge_Bills,Dth,Successful,Successful,2024-10-17
RCG_47A225FD9BD9,1586.92,PP0007988,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-08-25
RCG_9B6549C08923,1709.13,PP0043027,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-09-22
RCG_DFE918209A33,1221.31,PP1058540,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-03-26
RCG_D04E724345D0,982.55,PP1083551,Recharge_Bills,Cable Tv,Successful,Successful,2024-10-27
RCG_B5A88D9F2CE5,201.74,PP0031982,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-09-14
RCG_8638F2FD4439,1802.33,PP0040873,Recharge_Bills,Dth,Successful,Successful,2024-01-01
RCG_E24B212F4483,287.35,PP1064913,Recharge_Bills,Cable Tv,Successful,Successful,2024-04-23
RCG_E6FF96273D7D,667.39,PP0043786,Recharge_Bills,Dth,Successful,Successful,2024-07-05
RCG_05A4F6510871,540.33,PP0043342,Recharge_Bills,Mobile Recharge,Successful,Successful,2024-08-27
RCG_11BF63C3DC6B,1014.3,PP0033742,Recharge_Bills,Cable Tv,Successful,Successful,2024-03-01
RCG_AAFE6CCB0B4B,1557.39,PP0006128,Recharge_Bills,Cable Tv,Successful,Successful,2024-02-29
RCG_D2D770242CD2,1528.81,PP0029587,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-02-16
RCG_C85370ABB640,383.75,PP0014584,Recharge_Bills,Mobile Recharge ,Successful,Successful,2024-01-21
RCG_5A169D7B170C,794.78,PP1062387,Recharge_Bills,Fastag Recharge,Successful,Successful,2024-02-05
RCG_DD44F4B1C966,1222.49,Unknown,Recharge_Bills,Dth,Successful,Successful,2024-11-21
